месяц;точка;блюдо;артикул;категория;продано_шт;выручка
2026-04;Лазарева;Д Набір №2 (Соев.-2шт.,Імб.-1шт.,Вас.-1шт.);01917;Б_Каппи_Добавки;293;0
2026-04;Лазарева;Д Набір №3 (Соев.-3шт.,Імб.-2шт.,Вас.-1шт.);01918;Б_Каппи_Добавки;416;0
2026-04;Лазарева;Д Набір №4 (Соев.-4шт.,Імб.-2шт.,Вас.-2шт.);01919;Б_Каппи_Добавки;534;0
2026-04;Лазарева;Д Соус Барбекю;00501;Б_Каппи_Добавки;21;585.7
2026-04;Лазарева;Д Соус Часниковий;01323;Б_Каппи_Добавки;31;874.3
2026-04;Лазарева;Д Соус горіховий 20 гр.;00729;Б_Каппи_Добавки;5;135.1
2026-04;Лазарева;Д Соус соєвий Cappi 50 гр.;00695;Б_Каппи_Добавки;77;1121.9
2026-04;Лазарева;Д Соус унагі 20 гр.;00728;Б_Каппи_Добавки;10;284.4
2026-04;Лазарева;Д Спайсі соус 10 гр.;02929;Б_Каппи_Добавки;6;87.4
2026-04;Лазарева;Д_соус Теріякі  10 г;03191;Б_Каппи_Добавки;6;90
2026-04;Лазарева;Дабл Тартар;02780;Б_Каппи_Роллы;49;18636.7
2026-04;Лазарева;Деруни зі сметаною;03054;Б_Каппи_Glovo;13;2015
2026-04;Лазарева;Джаз;01109;Б_Каппи_Роллы;47;9579.6
2026-04;Лазарева;Дзен сет;01128;Б_Каппи_Сет;50;51285.6
2026-04;Лазарева;Доставка (зелена);00829;Б_Прочие позиции;18;773.3
2026-04;Лазарева;Доставка (помаранчева);01235;Б_Прочие позиции;17;875.3
2026-04;Лазарева;Доставка (рожева);03017;Б_Прочие позиции;2;320
2026-04;Лазарева;Доставка (синя);01051;Б_Прочие позиции;2;109.9
2026-04;Лазарева;Доставка (фіолетова);03016;Б_Прочие позиции;11;1208.3
2026-04;Лазарева;Дружня парочка;03159;Б_Каппи_Акции;1;535
2026-04;Лазарева;Ебі Грін;01790;Б_Каппи_Роллы;5;1423.8
2026-04;Лазарева;Ебі сет;02710;Б_Каппи_Сет;64;80547.7
2026-04;Лазарева;Ебі темпура;02986;Б_Каппи_Закуски;54;14420.9
2026-04;Лазарева;Ейфорія;03242;Б_Каппи_Роллы;6;2374.1
2026-04;Лазарева;Замовлення з додатку;03198;;681;0
2026-04;Лазарева;Заміна інгрідієнта;02139;Б_Прочие позиции;3;90
2026-04;Лазарева;Зелений Дракон;00156;Б_Каппи_Роллы;4;1758.8
2026-04;Лазарева;Каліфорнія ;00774;Б_Каппи_Роллы;28;9228.2
2026-04;Лазарева;Каліфорнія Мікс;00653;Б_Каппи_Роллы;14;5886.6
2026-04;Лазарева;Каліфорнія з креветкою;00654;Б_Каппи_Роллы;35;12544.4
2026-04;Лазарева;Камамбер фрі;03093;Б_Каппи_Закуски;20;5872.9
2026-04;Лазарева;Камертон;00960;Б_Каппи_Роллы;25;10241.5
2026-04;Лазарева;Картопля по-домашньому  ;03051;Б_Каппи_Glovo;7;1043
2026-04;Лазарева;Класика вдвох;02988;Б_Каппи_Акции;5;2701.8
2026-04;Лазарева;Кока-кола 0,5 л.;03246;Б_Общее_Напитки;23;1469.3
2026-04;Лазарева;Кока-кола жб 0,33 л БОРЩИК\ГЛОВО;03075;Б_Каппи_Glovo;1;59
2026-04;Лазарева;Кока-кола жб 0,33 л.;01736;Б_Общее_Напитки;18;1056.1
2026-04;Лазарева;Кока-кола зеро жб 0,33 л БОРЩИК\ГЛОВО;03076;Б_Каппи_Glovo;1;59
2026-04;Лазарева;Кока-кола зеро жб 0,33 л.;01740;Б_Общее_Напитки;17;975.5
2026-04;Лазарева;Комбо #1;02178;Б_Каппи_Акции;3;4183.1
2026-04;Лазарева;Комбо #2;02179;Б_Каппи_Акции;1;1195
2026-04;Лазарева;Комбо #3;02180;Б_Каппи_Акции;2;1996.2
2026-04;Лазарева;Комбо боул Тріо;03261;Б_Каппи_Акции;4;4020.3
2026-04;Лазарева;Комбо боул дуо;03260;Б_Каппи_Акции;1;675.7
2026-04;Лазарева;Комбуча  WILD каркаде 0,33 л.;03185;Б_Общее_Напитки;6;544.4
2026-04;Лазарева;Комбуча  WILD класична 0,33 л.;03186;Б_Общее_Напитки;5;465.5
2026-04;Лазарева;Комбуча WILD зелений чай 0,33 л.;03184;Б_Общее_Напитки;8;755.1
2026-04;Лазарева;Компенсація за негоду;02771;;72;1374.6
2026-04;Лазарева;Концепция-Борщик;03072;;165;0
2026-04;Лазарева;Котлета кордон-блю;03140;Б_Каппи_Glovo;2;410
2026-04;Лазарева;Котлета куряча;03091;Б_Каппи_Glovo;19;2831
2026-04;Лазарева;Котлета по-київськи ;03055;Б_Каппи_Glovo;7;1183
2026-04;Лазарева;Креветка в кунжуті;00511;Б_Каппи_Роллы;28;8939.3
2026-04;Лазарева;Креветка в темпурі;00533;Б_Каппи_Темпура ролл;72;23370.1
2026-04;Лазарева;Курка в Кисло-солодкому;01825;Б_Каппи_WOK;15;3832.5
2026-04;Лазарева;Курортний;02169;Б_Каппи_Роллы;31;6518.2
2026-04;Лазарева;Кімурай;03012;Б_Каппи_Роллы;47;17469.6
2026-04;Лазарева;Лимонад 0,5 л.;02057;Б_Общее_Напитки;35;2928.5
2026-04;Лазарева;Лимонад БОРЩИК\ГЛОВО;03085;Б_Каппи_Glovo;11;825
2026-04;Лазарева;Листівка до ДН;02061;Б_Прочие позиции;24;0
2026-04;Лазарева;Логістичний збір;02770;;1178;39401.2
2026-04;Лазарева;Лосось Пад Тай;02116;Б_Каппи_Роллы;32;10531.2
2026-04;Лазарева;Лосось в темпурі;00534;Б_Каппи_Темпура ролл;42;9604.3
2026-04;Лазарева;Лосось сет;00517;Б_Каппи_Сет;39;41192.3
2026-04;Лазарева;М Авокадо 20 г;02133;Б_Каппи_Модификаторы;3;110.5
2026-04;Лазарева;М Балик 100 г;01204;Б_Каппи_Модификаторы;6;358.2
2026-04;Лазарева;М Вершковий сир 20 г;02126;Б_Каппи_Модификаторы;4;96.9
2026-04;Лазарева;М Горіховий соус 20 г;01651;Б_Каппи_Модификаторы;12;344.4
2026-04;Лазарева;М Гриби 50 г;01194;Б_Каппи_Модификаторы;14;326.9
2026-04;Лазарева;М Кальмар 20 г;02136;Б_Каппи_Модификаторы;4;140
2026-04;Лазарева;М Краб 30 г;03297;Б_Каппи_Модификаторы;1;0
2026-04;Лазарева;М Креветка 2 шт.;02123;Б_Каппи_Модификаторы;3;147
2026-04;Лазарева;М Креветка 2 шт.;02135;Б_Каппи_Модификаторы;9;426.1
2026-04;Лазарева;М Кукурудза с/м 30 г;03292;Б_Каппи_Модификаторы;2;0
2026-04;Лазарева;М Курка 20 г;02131;Б_Каппи_Модификаторы;7;413
2026-04;Лазарева;М Куряче філе 60 г;01195;Б_Каппи_Модификаторы;7;385
2026-04;Лазарева;М Лосось 20 г;02122;Б_Каппи_Модификаторы;4;181.5
2026-04;Лазарева;М Маслини 20 г;01196;Б_Каппи_Модификаторы;3;105
2026-04;Лазарева;М Моцарела 100 г;01201;Б_Каппи_Модификаторы;5;287.1
2026-04;Лазарева;М Мідії 20 г;02137;Б_Каппи_Модификаторы;8;280
2026-04;Лазарева;М Пармезан 20 г;01193;Б_Каппи_Модификаторы;11;495
2026-04;Лазарева;М Пепероні 50 г;01200;Б_Каппи_Модификаторы;7;595
2026-04;Лазарева;М Перець болгарський 40 г;01197;Б_Каппи_Модификаторы;5;145
2026-04;Лазарева;М Перець чилі 5 г;03291;Б_Каппи_Модификаторы;2;0
2026-04;Лазарева;М Помідори 40 г;01199;Б_Каппи_Модификаторы;7;203.7
2026-04;Лазарева;М Соус Пад Тай 10 г;02127;Б_Каппи_Модификаторы;5;74.8
2026-04;Лазарева;М Соус Соєвий порц.;02728;Б_Каппи_Модификаторы;25;375
2026-04;Лазарева;М Соус Теріякі 10 г;02130;Б_Каппи_Модификаторы;21;312.2
2026-04;Лазарева;М Соус Унагі 20 г;01650;Б_Каппи_Модификаторы;16;445.2
2026-04;Лазарева;М Соус Часниковий 1 шт.;01648;Б_Каппи_Модификаторы;10;280.5
2026-04;Лазарева;М Соус Шірачі 5 г;02129;Б_Каппи_Модификаторы;4;39.6
2026-04;Лазарева;М Спайсі соус 10 г;02128;Б_Каппи_Модификаторы;16;237.2
2026-04;Лазарева;М Тунець 20 г;02124;Б_Каппи_Модификаторы;1;45.9
2026-04;Лазарева;М Халапеньйо 15 г;01198;Б_Каппи_Модификаторы;11;213.7
2026-04;Лазарева;М'ясо по-французьки;03056;Б_Каппи_Glovo;17;4675
2026-04;Лазарева;Макі Вугор;00161;Б_Каппи_Роллы;18;3999
2026-04;Лазарева;Макі Лосось;00159;Б_Каппи_Роллы;52;9434.6
2026-04;Лазарева;Макі Огірок ;00506;Б_Каппи_Роллы;31;3016.4
2026-04;Лазарева;Макі Сирний;00504;Б_Каппи_Роллы;22;2202.2
2026-04;Лазарева;Макі Чука ;00507;Б_Каппи_Роллы;25;2694.8
2026-04;Лазарева;Млинці з вишнею та шоколадом ;03174;Б_Каппи_Glovo;5;1275
2026-04;Лазарева;Млинці з яблуками;03061;Б_Каппи_Glovo;5;925
2026-04;Лазарева;Монако;00636;Б_Каппи_Роллы;16;7489.6
2026-04;Лазарева;Морс Ягідний 0,5 л.;02697;Б_Общее_Напитки;39;3139
2026-04;Лазарева;Морс Ягідний БОРЩИК\ГЛОВО;03086;Б_Каппи_Glovo;21;1575
2026-04;Лазарева;Моршинська без газу 0,5 л БОРЩИК\ГЛОВО;03087;Б_Каппи_Glovo;58;2842
2026-04;Лазарева;Моршинська без газу 0,5 л.;00585;Б_Общее_Напитки;219;10720.8
2026-04;Лазарева;Моршинська слаб.газ. 0,5 л.;00584;Б_Общее_Напитки;3;137.2
2026-04;Лазарева;Мочі Полуниця;02618;Т_Десерты;14;1861.3
2026-04;Лазарева;Мочі малина;02026;Т_Десерты;15;1969.4
2026-04;Лазарева;Мочі смородина ;03161;Т_Десерты;6;810
2026-04;Лазарева;Мочі фісташка-халва;03162;Т_Десерты;15;1883.5
2026-04;Лазарева;Мідорі;03021;Б_Каппи_Премиум ролл;4;2268
2026-04;Лазарева;Місо з тофу;00708;Б_Каппи_Супы;13;2440.7
2026-04;Лазарева;Навчальні палички;01021;Б_Прочие позиции;117;0
2026-04;Лазарева;Нагетси;03207;Б_Каппи_Закуски;45;7761
2026-04;Лазарева;Нью-Йорк ;02915;Б_Каппи_Роллы;58;27224.5
2026-04;Лазарева;Одеський сет;02170;Б_Каппи_Сет;40;27866.7
2026-04;Лазарева;Ойши сет;02819;Б_Каппи_Сет;7;7701.1
2026-04;Лазарева;Окінава;03235;Б_Каппи_Роллы;9;3059.4
2026-04;Лазарева;Онігірі з крабом;03222;Онігірі;32;4506.2
2026-04;Лазарева;Онігірі з креветкою;03225;Онігірі;33;5603.8
2026-04;Лазарева;Онігірі з лососем;03223;Онігірі;27;4505.4
2026-04;Лазарева;Онігірі з тунцем;03224;Онігірі;8;1616
2026-04;Лазарева;Опен-фуд;02927;;374;374
2026-04;Лазарева;Осака;00589;Б_Каппи_Роллы;44;14955.5
2026-04;Лазарева;Париж;00657;Б_Каппи_Роллы;30;12771.2
2026-04;Лазарева;Пательня з куркою.;03036;Б_Каппи_Glovo;19;5035
2026-04;Лазарева;Пательня зі свининою;03030;Б_Каппи_Glovo;10;2650
2026-04;Лазарева;Пательня мисливська.;03037;Б_Каппи_Glovo;7;1995
2026-04;Лазарева;Пересип +;03045;;75;0
2026-04;Лазарева;Преміум Креветка;00652;Б_Каппи_Роллы;17;7416.2
2026-04;Лазарева;Преміум сет;00658;Б_Каппи_Сет;22;37359.5
2026-04;Лазарева;Пюре;03052;Б_Каппи_Glovo;12;1620
2026-04;Лазарева;Пікантний краб;00531;Б_Каппи_Темпура ролл;33;8187.8
2026-04;Лазарева;Пікантний лосось ;00532;Б_Каппи_Темпура ролл;22;4927.1
2026-04;Лазарева;Піца 4 сезони;02101;Б_Каппи_Пицца;5;2007
2026-04;Лазарева;Піца 4 сири;02118;Б_Каппи_Пицца;94;32581.6
2026-04;Лазарева;Піца Амерікано;02111;Б_Каппи_Пицца;10;3115.3
2026-04;Лазарева;Піца Гавайська;02104;Б_Каппи_Пицца;48;10902.7
2026-04;Лазарева;Піца Груша Дор Блю;02175;Б_Каппи_Пицца;21;6742.4
2026-04;Лазарева;Піца Кампаро;03131;Б_Каппи_Пицца;11;3011.2
2026-04;Лазарева;Піца Курка та гриби;02177;Б_Каппи_Пицца;58;20031.2
2026-04;Лазарева;Піца М'ясна;02102;Б_Каппи_Пицца;65;24014.3
2026-04;Лазарева;Піца Маргарита;02174;Б_Каппи_Пицца;29;7810.4
2026-04;Лазарева;Піца Мексиканська ;03130;Б_Каппи_Пицца;17;5319.1
2026-04;Лазарева;Піца Мисливська;02176;Б_Каппи_Пицца;33;9373.7
2026-04;Лазарева;Піца Морська ;03264;Б_Каппи_Пицца;12;4450.1
2026-04;Лазарева;Піца Океанія;02099;Б_Каппи_Пицца;21;8905.5
2026-04;Лазарева;Піца Пепероні;02172;Б_Каппи_Пицца;54;16022.9
2026-04;Лазарева;Піца Пепероні Блу Чіз;02119;Б_Каппи_Пицца;34;12173.8
2026-04;Лазарева;Піца Селянська;03258;Б_Каппи_Пицца;34;8530.6
2026-04;Лазарева;Піца Том Ям;02978;Б_Каппи_Пицца;13;5470.1
2026-04;Лазарева;Піца Чізбургер;02977;Б_Каппи_Пицца;32;10353.2
2026-04;Лазарева;Піца з креветками та ананасом ;03256;Б_Каппи_Пицца;27;10479.6
2026-04;Лазарева;Піца з креветками та брі;02911;Б_Каппи_Пицца;20;8081.8
2026-04;Лазарева;Піца з прошуто та трюфелем ;03257;Б_Каппи_Пицца;39;10794.8
2026-04;Лазарева;Піца з прошутто;03133;Б_Каппи_Пицца;14;4530.3
2026-04;Лазарева;Піца з прошутто та грушою ;03132;Б_Каппи_Пицца;10;3719.6
2026-04;Лазарева;Рамен Том Ям;02606;Б_Каппи_Супы;23;8822.9
2026-04;Лазарева;Рамен Традиційний;02601;Б_Каппи_Супы;12;2194.3
2026-04;Лазарева;Рамен з куркою;03201;Б_Каппи_Супы;23;5156.8
2026-04;Лазарева;Рамен з морепродуктами ;03200;Б_Каппи_Супы;9;2379.2
2026-04;Лазарева;Рис;03208;Б_Каппи_Glovo;18;1530
2026-04;Лазарева;Рис з куркою Гострий;00855;Б_Каппи_WOK;18;4143
2026-04;Лазарева;Рис з морепродуктами;03263;Б_Каппи_WOK;9;2901.9
2026-04;Лазарева;Рол Курортний (акц);02767;Б_Каппи_Акции;19;3753.5
2026-04;Лазарева;Рол Пасаж;02168;Б_Каппи_Роллы;8;2635.2
2026-04;Лазарева;Рол-Дог з Креветкою;01787;Б_Каппи_Темпура ролл;8;2685.7
2026-04;Лазарева;Рол-Дог з Лососем;01788;Б_Каппи_Темпура ролл;3;1035.8
2026-04;Лазарева;Сакайо;03128;Б_Каппи_Роллы;6;2721.3
2026-04;Лазарева;"Салат ""Олів'є"" з куркою";03059;Б_Каппи_Glovo;17;3213
2026-04;Лазарева;Салат Цезар з куркою (борщик);03057;Б_Каппи_Glovo;11;3245
2026-04;Лазарева;Салат Чука-Вакаме;00602;Б_Каппи_Салати;21;4499.9
2026-04;Лазарева;Салат з вугрем ;03252;Б_Каппи_Салати;15;5728.5
2026-04;Лазарева;Салат з капустою та огірком;03135;Б_Каппи_Glovo;15;1875
2026-04;Лазарева;Салат з прошуто;03253;Б_Каппи_Салати;2;714.6
2026-04;Лазарева;Салат з яблуком та буряком;03202;Б_Каппи_Glovo;1;75
2026-04;Лазарева;Салат крабовий;03058;Б_Каппи_Glovo;14;2940
2026-04;Лазарева;Салмон в боніто ;00538;Б_Каппи_Роллы;33;7987.8
2026-04;Лазарева;Санрайз;03236;Б_Каппи_Роллы;8;3556.3
2026-04;Лазарева;Світле пиво безалкогольне БОРЩИК\ГЛОВО;03080;Б_Каппи_Glovo;5;475
2026-04;Лазарева;Сенкай;03022;Б_Каппи_Премиум ролл;8;3959.1
2026-04;Лазарева;Сервісний збір_Glovo;01934;Б_Каппи_Glovo;84;1329.7
2026-04;Лазарева;Сет 2х2;01175;Б_Каппи_Сет;3;3147
2026-04;Лазарева;Сирники з родзинками;03062;Б_Каппи_Glovo;1;165
2026-04;Лазарева;Сирники класичні;03173;Б_Каппи_Glovo;6;930
2026-04;Лазарева;Солянка;03038;Б_Каппи_Glovo;33;9075
2026-04;Лазарева;Спайсі Вулкан;02113;Б_Каппи_Роллы;7;2694
2026-04;Лазарева;Спрайт жб 0,33 л.;01749;Б_Общее_Напитки;15;726.9
2026-04;Лазарева;Суші - Паска;03268;;3;3346
2026-04;Лазарева;Суші бургер з Креветкой;02943;Б_Каппи_Бургер;88;32410.2
2026-04;Лазарева;Суші бургер з Лососем;02944;Б_Каппи_Бургер;95;33555.6
2026-04;Лазарева;Сушіріто з креветкою ;03018;Б_Каппи_Суширито;27;5784.5
2026-04;Лазарева;Сушіріто з куркою;03019;Б_Каппи_Суширито;15;2944.9
2026-04;Лазарева;Сушіріто з лососем;03020;Б_Каппи_Суширито;22;5921.3
2026-04;Лазарева;ТОП сет;00362;Б_Каппи_Сет;25;35735.5
2026-04;Лазарева;Тайфун;03024;Б_Каппи_Темпура ролл;25;11411.8
2026-04;Лазарева;Темпура вулкан з креветкою;03167;Б_Каппи_Темпура ролл;14;4997.6
2026-04;Лазарева;Темпура вулкан з лососем;03166;Б_Каппи_Темпура ролл;28;9240.2
2026-04;Лазарева;Темпура сет;00559;Б_Каппи_Сет;51;45499.1
2026-04;Лазарева;Темпура-суширіто з крабом;03193;Б_Каппи_Суширито;39;9929.3
2026-04;Лазарева;Темпура-суширіто мікс;03194;Б_Каппи_Суширито;41;13196.4
2026-04;Лазарева;Теплий сет;02712;Б_Каппи_Сет;84;54845.8
2026-04;Лазарева;Том Ям;02597;Б_Каппи_Супы;76;28526.5
2026-04;Лазарева;Тропік ;01862;Б_Каппи_Роллы;15;5236.3
2026-04;Лазарева;Тропікана;03014;Б_Каппи_Роллы;13;5240.7
2026-04;Лазарева;Тропічний Вулкан;02112;Б_Каппи_Роллы;16;5849.1
2026-04;Лазарева;Трюфель мікс;03231;Б_Каппи_Роллы;14;4560.5
2026-04;Лазарева;Удон з креветками;01813;Б_Каппи_WOK;23;6946.5
2026-04;Лазарева;Удон з куркою Теріякі;00856;Б_Каппи_WOK;21;5467.8
2026-04;Лазарева;Умі;03243;Б_Каппи_Роллы;16;6967.3
2026-04;Лазарева;Унагамі;03011;Б_Каппи_Роллы;11;4814.7
2026-04;Лазарева;Ф'южн;03155;Б_Каппи_Роллы;11;3806.7
2026-04;Лазарева;Фанта жб 0,33 л БОРЩИК\ГЛОВО;03090;Б_Каппи_Glovo;3;177
2026-04;Лазарева;Фанта жб 0,33 л.;01743;Б_Общее_Напитки;6;265.5
2026-04;Лазарева;Фудзі темпура;00911;Б_Каппи_Темпура ролл;30;9761.1
2026-04;Лазарева;Фунчоза з куркою;03164;Б_Каппи_WOK;24;6786.5
2026-04;Лазарева;Фунчоза з морепродуктами;03165;Б_Каппи_WOK;40;13750.7
2026-04;Лазарева;Філа Ланч;02706;Б_Каппи_Акции;10;4841.8
2026-04;Лазарева;Філадельфія;00168;Б_Каппи_Роллы;131;50372.5
2026-04;Лазарева;Філадельфія Класік;00459;Б_Каппи_Роллы;213;22619
2026-04;Лазарева;Філадельфія Преміум;00611;Б_Каппи_Роллы;74;30598.6
2026-04;Лазарева;Філадельфія з креветкою;02798;Б_Каппи_Роллы;51;20686
2026-04;Лазарева;Філадельфія з манго;00612;Б_Каппи_Роллы;23;7521.8
2026-04;Лазарева;Філадельфія з тунцем;00516;Б_Каппи_Роллы;16;6675.7
2026-04;Лазарева;Хек в паніровці;03206;Б_Каппи_Glovo;4;660
2026-04;Лазарева;Хікарі сет;03232;Б_Каппи_Сет;9;9166.1
2026-04;Лазарева;Цезар з куркою;02803;Б_Каппи_Салати;24;6711.1
2026-04;Лазарева;Цезар з лососем;02992;Б_Каппи_Салати;7;2210.8
2026-04;Лазарева;Чорний Дракон;00170;Б_Каппи_Роллы;26;10815.4
2026-04;Лазарева;Чізі Креветка;01113;Б_Каппи_Роллы;26;6301.1
2026-04;Лазарева;Чікен Чіз;03229;Б_Каппи_Роллы;23;6847.5
2026-04;Лазарева;Юме сет;02818;Б_Каппи_Сет;8;8504.6
2026-04;Лазарева;Які Ебі Манго;02946;Б_Каппи_Запеч_Роллы;45;13454.9
2026-04;Лазарева;Які Салмон;02950;Б_Каппи_Запеч_Роллы;34;11214.4
2026-04;Лазарева;Які Спайсі Краб;02949;Б_Каппи_Запеч_Роллы;57;13700.5
2026-04;Лазарева;Які Туна ;02942;Б_Каппи_Запеч_Роллы;30;9326
2026-04;Лазарева;Які Унагі;02945;Б_Каппи_Запеч_Роллы;29;9370
2026-04;Лазарева;Яєчна з куркою та креветками;01815;Б_Каппи_WOK;17;5293.2
2026-04;Лазарева;Яєчна з морепродуктами;00859;Б_Каппи_WOK;26;8825.7
2026-04;Лазарева;від Насті;03266;Б_Каппи_Роллы;9;3716.7
2026-04;Лазарева;від Роми;03267;Б_Каппи_Роллы;8;3436.1
2026-04;Левітана;.Гарного дня!;00944;Б_Прочие позиции;2185;0
2026-04;Левітана;7-up 0,33 л.;03282;Б_Общее_Напитки;1;59
2026-04;Левітана;7-up 0,5 л.;03281;Б_Общее_Напитки;1;65
2026-04;Левітана;Affinity сет;03015;Б_Каппи_Сет;12;13588.4
2026-04;Левітана;Cappiroll;00583;Б_Каппи_Роллы;81;31697.8
2026-04;Левітана;Cappizza;02173;Б_Каппи_Пицца;26;8729.6
2026-04;Левітана;G Доставка;00984;Б_Каппи_Glovo;323;16105.4
2026-04;Левітана;GC_Доставка 0 грн;02503;Б_Глово_Модификаторы;1;0
2026-04;Левітана;L`amour Сет;01729;Б_Каппи_Сет;14;15754.9
2026-04;Левітана;MOVA світле пиво безалкогольне 0.33 л.;03046;Б_Общее_Напитки;4;352.7
2026-04;Левітана;MOVA світле пиво безалкогольне 0.33 л.;03049;Б_Общее_Напитки;3;261
2026-04;Левітана;MOVA темне пиво безалкогольне 0,33 л.;03047;Б_Общее_Напитки;2;187
2026-04;Левітана;MOVA темне пиво безалкогольне 0,33 л.;03048;Б_Общее_Напитки;2;190
2026-04;Левітана;One Love;03237;Б_Каппи_Сет;4;4685
2026-04;Левітана;Pepsi Black 0,33 л.;03286;Б_Общее_Напитки;2;95.7
2026-04;Левітана;Pepsi Black 0,5 л.;03280;Б_Общее_Напитки;6;357.1
2026-04;Левітана;Pepsi Cola 0,33 л.;03285;Б_Общее_Напитки;1;46.1
2026-04;Левітана;Pepsi Cola 0,5 л.;03279;Б_Общее_Напитки;14;825.7
2026-04;Левітана;Імператор;00892;Б_Каппи_Роллы;20;8974.2
2026-04;Левітана;Акаї;03023;Б_Каппи_Премиум ролл;36;18683.4
2026-04;Левітана;Акіра;03217;Б_Каппи_Премиум ролл;15;8297
2026-04;Левітана;Амаі;03218;Б_Каппи_Премиум ролл;9;4857.9
2026-04;Левітана;Аморе;02781;Б_Каппи_Роллы;37;13628.8
2026-04;Левітана;Антикризовий сет;00578;Б_Каппи_Сет;63;38571.2
2026-04;Левітана;Аурум ;03157;Б_Каппи_Роллы;3;771.9
2026-04;Левітана;Банзай ;00528;Б_Каппи_Темпура ролл;129;50560.3
2026-04;Левітана;Бао бургер з крабом;02966;Б_Каппи_БАО;6;1767.4
2026-04;Левітана;Бао бургер з креветкою;02967;Б_Каппи_БАО;20;7317.7
2026-04;Левітана;Бао бургер з лососем;02968;Б_Каппи_БАО;4;1444.6
2026-04;Левітана;Без приборів!;01593;Б_Прочие позиции;89;0
2026-04;Левітана;Боніто з лососем;00154;Б_Каппи_Роллы;24;5351.7
2026-04;Левітана;Боул Дабл Фіш;01886;Б_Каппи_Боул;19;6923.7
2026-04;Левітана;Боул Філадельфія;01887;Б_Каппи_Боул;19;6709.6
2026-04;Левітана;Боул з Лососем;01890;Б_Каппи_Боул;26;8437.3
2026-04;Левітана;Боул з креветкою;03168;Б_Каппи_Боул;12;4189.6
2026-04;Левітана;Боул з тунцем;03250;Б_Каппи_Боул;11;4276.3
2026-04;Левітана;Боул мікс;03251;Б_Каппи_Боул;25;9136.6
2026-04;Левітана;Вершкова креветка;00775;Б_Каппи_Роллы;88;32960.5
2026-04;Левітана;Веселка;00509;Б_Каппи_Роллы;70;25994
2026-04;Левітана;Весняний Сет;01844;Б_Каппи_Сет;24;23540.4
2026-04;Левітана;Вулкан Карі;03144;Б_Каппи_Роллы;14;6521.8
2026-04;Левітана;Вулкан з креветкою;02799;Б_Каппи_Роллы;33;10362.7
2026-04;Левітана;Вулкан сет;03211;Б_Каппи_Сет;4;3354.9
2026-04;Левітана;Д Імбир Cappi 30 гр.;01049;Б_Каппи_Добавки;109;1557.5
2026-04;Левітана;Д Васабі Cappi 7,5 гр.;01050;Б_Каппи_Добавки;158;1807.4
2026-04;Левітана;Д Набір №1 (Соев.-1шт.,Імб.-1шт.,Вас.-1шт.);01916;Б_Каппи_Добавки;376;0
2026-04;Левітана;Д Набір №2 (Соев.-2шт.,Імб.-1шт.,Вас.-1шт.);01917;Б_Каппи_Добавки;352;0
2026-04;Левітана;Д Набір №3 (Соев.-3шт.,Імб.-2шт.,Вас.-1шт.);01918;Б_Каппи_Добавки;449;0
2026-04;Левітана;Д Набір №4 (Соев.-4шт.,Імб.-2шт.,Вас.-2шт.);01919;Б_Каппи_Добавки;549;0
2026-04;Левітана;Д Соус Барбекю;00501;Б_Каппи_Добавки;16;457.8
2026-04;Левітана;Д Соус Часниковий;01323;Б_Каппи_Добавки;25;698
2026-04;Левітана;Д Соус Ширачи 10г;02596;Б_Каппи_Добавки;1;19
2026-04;Левітана;Д Соус горіховий 20 гр.;00729;Б_Каппи_Добавки;5;145
2026-04;Левітана;Д Соус соєвий Cappi 50 гр.;00695;Б_Каппи_Добавки;58;836.1
2026-04;Левітана;Д Соус унагі 20 гр.;00728;Б_Каппи_Добавки;17;435.3
2026-04;Левітана;Д Спайсі соус 10 гр.;02929;Б_Каппи_Добавки;8;114.3
2026-04;Левітана;Д_Креветка 2 шт;03098;Б_Каппи_Добавки;1;34.1
2026-04;Левітана;Д_Тунець 20 гр;03102;Б_Каппи_Добавки;2;79.8
2026-04;Левітана;Д_соус Теріякі  10 г;03191;Б_Каппи_Добавки;3;42.9
2026-04;Левітана;Дабл Тартар;02780;Б_Каппи_Роллы;48;17688.1
2026-04;Левітана;Джаз;01109;Б_Каппи_Роллы;45;8869
2026-04;Левітана;Дзен сет;01128;Б_Каппи_Сет;48;49293.3
2026-04;Левітана;Доставка (зелена);00829;Б_Прочие позиции;30;1280.7
2026-04;Левітана;Доставка (помаранчева);01235;Б_Прочие позиции;8;330.7
2026-04;Левітана;Дружня парочка;03159;Б_Каппи_Акции;1;499.2
2026-04;Левітана;Ебі Грін;01790;Б_Каппи_Роллы;14;4222.9
2026-04;Левітана;Ебі сет;02710;Б_Каппи_Сет;78;97565.1
2026-04;Левітана;Ебі темпура;02986;Б_Каппи_Закуски;86;22735.8
2026-04;Левітана;Ейфорія;03242;Б_Каппи_Роллы;4;1632.2
2026-04;Левітана;Замовлення з додатку;03198;;850;0
2026-04;Левітана;Заміна інгрідієнта;02139;Б_Прочие позиции;3;90
2026-04;Левітана;Зелений Дракон;00156;Б_Каппи_Роллы;12;5167.9
2026-04;Левітана;Каліфорнія ;00774;Б_Каппи_Роллы;24;8150.8
2026-04;Левітана;Каліфорнія Мікс;00653;Б_Каппи_Роллы;21;8892.3
2026-04;Левітана;Каліфорнія з креветкою;00654;Б_Каппи_Роллы;42;15041.8
